DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
29-Sep-2025,EQ,"1,134.60","1,139.50","1,103.60","1,123.40","1,105.00","1,112.00","1,114.16","1,314.30","888.90",48051997,"53,53,75,05,693.20",242623
26-Sep-2025,EQ,"1,135.00","1,136.90","1,107.00","1,137.70","1,124.80","1,123.40","1,123.04","1,314.30","888.90",2327943,"2,61,43,76,513.90",65591
25-Sep-2025,EQ,"1,138.40","1,144.90","1,133.90","1,133.20","1,142.30","1,137.70","1,138.57","1,314.30","888.90",5022322,"5,71,82,53,006.10",80800
24-Sep-2025,EQ,"1,154.00","1,157.00","1,125.30","1,157.00","1,135.00","1,133.20","1,136.00","1,314.30","888.90",3419746,"3,88,48,19,269.90",72740
23-Sep-2025,EQ,"1,174.70","1,175.00","1,149.00","1,171.60","1,154.70","1,157.00","1,155.87","1,314.30","888.90",4729220,"5,46,63,54,539.40",57596
22-Sep-2025,EQ,"1,165.90","1,179.60","1,160.60","1,159.70","1,172.00","1,171.60","1,170.97","1,314.30","888.90",3370928,"3,94,72,67,136.30",107153
19-Sep-2025,EQ,"1,170.00","1,176.40","1,151.20","1,173.40","1,161.50","1,159.70","1,159.23","1,314.30","888.90",4839925,"5,61,05,91,790.30",69296
18-Sep-2025,EQ,"1,145.10","1,176.70","1,145.10","1,153.80","1,173.00","1,173.40","1,162.92","1,314.30","888.90",3746782,"4,35,72,03,809.60",83180
17-Sep-2025,EQ,"1,162.50","1,166.50","1,141.30","1,158.70","1,154.60","1,153.80","1,150.34","1,314.30","888.90",4160131,"4,78,55,68,452.40",77635
16-Sep-2025,EQ,"1,161.00","1,173.20","1,148.10","1,175.40","1,162.40","1,158.70","1,157.50","1,314.30","888.90",4075700,"4,71,76,05,948.50",85786
15-Sep-2025,EQ,"1,184.20","1,186.90","1,171.30","1,184.20","1,175.40","1,175.40","1,176.40","1,314.30","888.90",2376299,"2,79,54,76,378.60",46539
12-Sep-2025,EQ,"1,184.00","1,187.70","1,171.30","1,179.30","1,181.90","1,184.20","1,179.57","1,314.30","873.50",2487969,"2,93,47,24,575.80",103209
11-Sep-2025,EQ,"1,168.50","1,181.00","1,168.00","1,180.70","1,178.00","1,179.30","1,176.28","1,314.30","873.50",1837622,"2,16,15,66,309.50",42192
10-Sep-2025,EQ,"1,158.80","1,184.00","1,155.00","1,152.90","1,180.00","1,180.70","1,173.11","1,314.30","873.50",3661895,"4,29,58,15,220.10",140203
09-Sep-2025,EQ,"1,153.00","1,159.10","1,140.30","1,149.60","1,152.60","1,152.90","1,147.93","1,314.30","873.50",1790082,"2,05,48,89,331.70",46090
08-Sep-2025,EQ,"1,174.50","1,174.50","1,146.50","1,170.00","1,148.50","1,149.60","1,159.58","1,314.30","873.50",1316394,"1,52,64,62,779.10",38936
05-Sep-2025,EQ,"1,169.90","1,171.60","1,159.00","1,160.20","1,166.00","1,170.00","1,166.70","1,314.30","860.25",1271671,"1,48,36,54,959.90",33635
04-Sep-2025,EQ,"1,189.00","1,189.00","1,156.90","1,162.00","1,160.40","1,160.20","1,166.09","1,314.30","860.25",1797984,"2,09,66,18,527.10",46781
03-Sep-2025,EQ,"1,160.00","1,165.60","1,150.60","1,161.80","1,160.00","1,162.00","1,156.89","1,314.30","860.25",1922382,"2,22,39,90,300.20",66329
02-Sep-2025,EQ,"1,185.00","1,185.00","1,151.40","1,181.20","1,158.80","1,161.80","1,162.96","1,314.30","860.25",3028687,"3,52,22,34,621.20",69872
01-Sep-2025,EQ,"1,154.30","1,186.00","1,153.90","1,154.30","1,180.90","1,181.20","1,179.89","1,314.30","860.25",1720121,"2,02,95,59,675.30",56456
29-Aug-2025,EQ,"1,151.00","1,173.90","1,147.60","1,160.20","1,150.00","1,154.30","1,160.29","1,314.30","836.60",1977662,"2,29,46,66,736.10",81785
28-Aug-2025,EQ,"1,196.00","1,196.00","1,152.40","1,183.40","1,160.00","1,160.20","1,162.13","1,314.30","836.60",4412704,"5,12,81,18,970.80",134370
26-Aug-2025,EQ,"1,212.00","1,217.80","1,177.40","1,221.40","1,184.00","1,183.40","1,189.11","1,314.30","836.60",4500351,"5,35,14,17,141.20",122583
25-Aug-2025,EQ,"1,240.00","1,252.50","1,211.20","1,234.70","1,220.00","1,221.40","1,223.10","1,314.30","836.60",1637753,"2,00,31,41,457.80",53269
22-Aug-2025,EQ,"1,255.00","1,255.00","1,228.10","1,250.10","1,229.90","1,234.70","1,239.79","1,314.30","836.60",1488893,"1,84,59,20,494.40",51563
21-Aug-2025,EQ,"1,239.80","1,256.00","1,229.10","1,225.60","1,249.00","1,250.10","1,246.18","1,314.30","836.60",2051298,"2,55,62,84,750.30",93934
20-Aug-2025,EQ,"1,227.80","1,234.00","1,210.90","1,229.40","1,228.00","1,225.60","1,223.54","1,314.30","836.60",1779980,"2,17,78,84,654.90",63533
19-Aug-2025,EQ,"1,212.60","1,236.80","1,208.00","1,211.60","1,233.00","1,229.40","1,224.39","1,314.30","836.60",2076532,"2,54,24,79,126.20",78469
18-Aug-2025,EQ,"1,216.10","1,233.00","1,206.60","1,220.70","1,218.00","1,211.60","1,217.12","1,314.30","836.60",2557331,"3,11,25,77,447.90",92345
14-Aug-2025,EQ,"1,275.00","1,275.00","1,204.10","1,267.10","1,216.10","1,220.70","1,223.28","1,314.30","836.60",5657114,"6,92,02,56,898.50",154135
13-Aug-2025,EQ,"1,270.00","1,301.70","1,251.40","1,260.60","1,267.60","1,267.10","1,276.85","1,314.30","836.60",3268236,"4,17,30,62,586.20",105843
12-Aug-2025,EQ,"1,268.00","1,276.40","1,256.00","1,263.30","1,262.50","1,260.60","1,265.02","1,314.30","836.60",740292,"93,64,84,773.50",45691
11-Aug-2025,EQ,"1,245.30","1,270.60","1,243.30","1,245.30","1,261.00","1,263.30","1,261.25","1,314.30","836.60",807096,"1,01,79,52,126.80",44008
08-Aug-2025,EQ,"1,265.00","1,271.40","1,242.30","1,265.90","1,245.60","1,245.30","1,251.50","1,314.30","836.60",548971,"68,70,37,196.00",27197
07-Aug-2025,EQ,"1,260.00","1,272.10","1,240.60","1,271.10","1,263.00","1,265.90","1,253.74","1,314.30","836.60",2365386,"2,96,55,83,168.60",52237
06-Aug-2025,EQ,"1,289.90","1,289.90","1,256.10","1,273.90","1,271.00","1,271.10","1,267.68","1,314.30","836.60",1095951,"1,38,93,20,389.50",51766
05-Aug-2025,EQ,"1,245.60","1,280.00","1,237.50","1,250.40","1,268.50","1,273.90","1,265.11","1,314.30","836.60",1607681,"2,03,38,92,169.10",55017
04-Aug-2025,EQ,"1,253.60","1,256.00","1,235.30","1,246.00","1,252.00","1,250.40","1,247.64","1,314.30","836.60",718743,"89,67,33,817.10",32752
01-Aug-2025,EQ,"1,245.00","1,258.20","1,239.00","1,246.00","1,240.00","1,246.00","1,248.36","1,314.30","836.60",932679,"1,16,43,20,009.70",39854
31-Jul-2025,EQ,"1,240.00","1,270.80","1,235.60","1,264.60","1,250.00","1,246.00","1,250.91","1,314.30","836.60",2265597,"2,83,40,55,412.50",77553
30-Jul-2025,EQ,"1,275.20","1,276.70","1,253.00","1,274.30","1,265.20","1,264.60","1,262.09","1,314.30","836.60",875446,"1,10,48,92,696.00",47735
29-Jul-2025,EQ,"1,256.00","1,278.00","1,251.00","1,257.40","1,271.40","1,274.30","1,268.34","1,314.30","836.60",1643450,"2,08,44,51,757.40",93424
28-Jul-2025,EQ,"1,275.20","1,282.90","1,229.00","1,280.50","1,259.00","1,257.40","1,253.97","1,314.30","836.60",2930792,"3,67,51,32,499.30",119155
25-Jul-2025,EQ,"1,261.20","1,284.60","1,255.00","1,267.40","1,282.00","1,280.50","1,270.79","1,314.30","836.60",3090257,"3,92,70,62,733.40",74459
24-Jul-2025,EQ,"1,261.60","1,288.80","1,258.80","1,255.40","1,267.00","1,267.40","1,274.78","1,314.30","836.60",2393751,"3,05,15,09,542.10",85930
