DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
16-Dec-2025,EQ,"193.20","195.34","191.74","193.81","193.60","194.15","193.95","255.45","142.20",937983,"18,19,19,677.41",19551
15-Dec-2025,EQ,"192.10","196.40","192.10","192.77","193.00","193.81","194.58","255.45","142.20",1386426,"26,97,68,578.55",24397
12-Dec-2025,EQ,"194.00","195.36","192.00","193.65","192.64","192.77","193.17","255.45","142.20",1037947,"20,05,04,212.48",23904
11-Dec-2025,EQ,"192.50","194.60","191.60","192.05","193.25","193.65","193.26","255.45","142.20",806515,"15,58,66,330.91",16028
10-Dec-2025,EQ,"196.00","197.51","191.30","197.14","191.70","192.05","193.87","255.45","142.20",1573984,"30,51,51,375.71",21013
09-Dec-2025,EQ,"190.11","198.18","189.15","189.84","196.10","197.14","194.90","255.45","142.20",3077963,"59,99,09,147.51",35502
08-Dec-2025,EQ,"202.31","202.60","188.50","202.70","190.00","189.84","192.34","255.45","142.20",2472351,"47,55,31,836.33",34195
05-Dec-2025,EQ,"201.60","205.50","200.68","201.62","202.00","202.70","202.91","255.45","142.20",2385109,"48,39,56,496.72",37349
04-Dec-2025,EQ,"196.26","202.00","196.00","198.40","201.29","201.62","199.96","255.45","142.20",1822430,"36,44,11,543.73",22596
03-Dec-2025,EQ,"197.87","199.38","196.33","197.87","197.85","198.40","197.95","255.45","142.20",984551,"19,48,87,792.58",19160
02-Dec-2025,EQ,"196.55","198.67","195.21","196.52","197.79","197.87","197.20","255.45","142.20",1288080,"25,40,04,830.66",14486
01-Dec-2025,EQ,"198.50","200.25","196.12","196.84","196.41","196.52","197.89","255.45","142.20",903973,"17,88,88,660.23",13657
28-Nov-2025,EQ,"199.95","200.45","196.00","199.89","196.82","196.84","197.82","255.45","142.20",865886,"17,12,86,253.30",19362
27-Nov-2025,EQ,"200.90","202.75","199.00","199.34","199.85","199.89","200.76","255.45","142.20",1526075,"30,63,69,892.46",20474
26-Nov-2025,EQ,"195.50","200.90","195.50","195.43","199.58","199.34","199.10","255.45","142.20",1627855,"32,41,00,088.15",21459
25-Nov-2025,EQ,"199.46","199.90","194.58","199.26","195.29","195.43","195.80","255.45","142.20",1511286,"29,59,12,693.41",31241
24-Nov-2025,EQ,"196.90","202.00","195.40","195.77","200.01","199.26","198.93","255.45","142.20",3033202,"60,33,91,493.27",30217
21-Nov-2025,EQ,"197.10","198.56","194.68","198.13","195.65","195.77","195.84","255.45","142.20",1332716,"26,10,04,910.32",20790
20-Nov-2025,EQ,"203.00","203.00","197.85","201.96","198.10","198.13","199.76","255.45","142.20",1322377,"26,41,53,158.05",19023
19-Nov-2025,EQ,"201.54","203.30","199.52","201.12","201.50","201.96","201.42","255.45","142.20",1706777,"34,37,76,963.50",22363
18-Nov-2025,EQ,"204.10","205.62","200.69","204.99","201.70","201.12","202.78","255.45","142.20",1743193,"35,34,85,066.67",20932
17-Nov-2025,EQ,"202.40","210.97","201.40","200.25","204.55","204.99","207.15","255.45","142.20",11599980,"2,40,29,05,614.62",93779
